,Node1,Relation,Node2
6234,blueprint,SUBJECT,technical drawing
6235,comprehensive layout,CLOSELY_RELATED_TO,design education
6236,comprehensive layout,SUBJECT,advertising terminology
6237,comprehensive layout,SUBJECT,communication design
6238,comprehensive layout,SUBJECT,design
6239,computer-aided design,CLOSELY_RELATED_TO,design education
6240,computer-aided design,SUBJECT,computer-aided design
6241,computer-aided design,SUBJECT,design engineering
6242,computer-aided design,SUBJECT,free computer-aided design software
6243,computer-aided industrial design,CLOSELY_RELATED_TO,design education
6244,virtual home design software,CLOSELY_RELATED_TO,design education
6245,virtual home design software,SUBJECT,interior design
6246,virtual home design software,SUBJECT,architectural design
6247,virtual home design software,SUBJECT,computer-aided design software
6248,computer-aided industrial design,CLOSELY_RELATED_TO,design education
6249,virtual home design software,CLOSELY_RELATED_TO,design education
6250,virtual home design software,SUBJECT,interior design
6251,virtual home design software,SUBJECT,architectural design
6252,virtual home design software,SUBJECT,computer-aided design software
6253,computer-automated design,CLOSELY_RELATED_TO,design education
6254,design quality indicator,CLOSELY_RELATED_TO,design education
6255,design quality indicator,SUBJECT,architecture
6256,design quality indicator,SUBJECT,construction
6257,design quality indicator,SUBJECT,design
6258,electronic design automation,CLOSELY_RELATED_TO,design education
6259,electronic design automation,SUBJECT,electronic design automation
6260,electronic design automation,SUBJECT,electronic engineering
6261,flowchart,CLOSELY_RELATED_TO,design education
6262,flowchart,SUBJECT,algorithm description languages
6263,flowchart,SUBJECT,american inventions
6264,flowchart,SUBJECT,articles with example code
6265,flowchart,SUBJECT,computer programming
6266,flowchart,SUBJECT,diagrams
6267,flowchart,SUBJECT,quality control tools
6268,flowchart,SUBJECT,technical communication
6269,mockup,CLOSELY_RELATED_TO,design education
6270,mockup,SUBJECT,production and manufacturing
6271,mockup,SUBJECT,modeling and simulation
6272,product design specification,CLOSELY_RELATED_TO,design education
6273,product design specification,SUBJECT,product development
6274,product design specification,SUBJECT,design
6275,product design specification,SUBJECT,technical specifications
6276,prototype,CLOSELY_RELATED_TO,design education
6277,prototype,SUBJECT,industrial design
6278,prototype,SUBJECT,production and manufacturing
6279,prototype,SUBJECT,prototypes
6280,sketch (drawing),CLOSELY_RELATED_TO,design education
6281,sketch (drawing),SUBJECT,art media
6282,sketch (drawing),SUBJECT,drawing
6283,storyboard,CLOSELY_RELATED_TO,design education
6284,storyboard,SUBJECT,american inventions
6285,storyboard,SUBJECT,animation techniques
6286,storyboard,SUBJECT,cinematic techniques
6287,storyboard,SUBJECT,comics terminology
6288,storyboard,SUBJECT,film and video terminology
6289,storyboard,SUBJECT,film production
6290,storyboard,SUBJECT,filmmaking
6291,storyboard,SUBJECT,infographics
6292,storyboard,SUBJECT,home video supplements
6293,technical drawing,CLOSELY_RELATED_TO,design education
6294,technical drawing,SUBJECT,architecture occupations
6295,technical drawing,SUBJECT,engineering occupations
6296,technical drawing,SUBJECT,infographics
6297,technical drawing,SUBJECT,technical drawing
6298,web design program,CLOSELY_RELATED_TO,design education
6299,web design program,SUBJECT,web design
6300,website wireframe,CLOSELY_RELATED_TO,design education
6301,website wireframe,SUBJECT,web design
6302,computer-aided industrial design,CLOSELY_RELATED_TO,design education
6303,virtual home design software,CLOSELY_RELATED_TO,design education
6304,virtual home design software,SUBJECT,interior design
6305,virtual home design software,SUBJECT,architectural design
6306,virtual home design software,SUBJECT,computer-aided design software
6307,community design,CLOSELY_RELATED_TO,design education
6308,community design,SUBJECT,intellectual property law of the european union
6309,community design,SUBJECT,industrial design
6310,design around,CLOSELY_RELATED_TO,design education
6311,design around,SUBJECT,intellectual property law
6312,design around,SUBJECT,patent law
6313,design infringement,CLOSELY_RELATED_TO,design education
6314,design patent,CLOSELY_RELATED_TO,design education
6315,design patent,SUBJECT,industrial design
6316,design patent,SUBJECT,united states patent law
6317,fashion design copyright,CLOSELY_RELATED_TO,design education
6318,fashion design copyright,SUBJECT,united states copyright law
6319,geschmacksmuster,CLOSELY_RELATED_TO,design education
6320,geschmacksmuster,SUBJECT,german law
6321,geschmacksmuster,SUBJECT,industrial design
6322,geschmacksmuster,SUBJECT,intellectual property law
6323,industrial design right,CLOSELY_RELATED_TO,design education
6324,industrial design right,SUBJECT,industrial design
6325,industrial design right,SUBJECT,intellectual property law
6326,industrial design rights in the european union,CLOSELY_RELATED_TO,design education
6327,industrial design rights in the european union,CLOSELY_RELATED_TO,design education
6328,industrial design rights in the european union,CLOSELY_RELATED_TO,design education
6329,aiga,CLOSELY_RELATED_TO,design education
6330,chartered society of designers,CLOSELY_RELATED_TO,design education
6331,chartered society of designers,SUBJECT,learned societies of the united kingdom
6332,chartered society of designers,SUBJECT,fashion organizations
6333,chartered society of designers,SUBJECT,professional associations based in the united kingdom
6334,chartered society of designers,SUBJECT,charities based in london
6335,chartered society of designers,SUBJECT,chartered designers
6336,chartered society of designers,SUBJECT,organisations based in the united kingdom with royal patronage
6337,chartered society of designers,SUBJECT,design institutions
6338,chartered society of designers,SUBJECT,organizations established in 1930
6339,chartered society of designers,SUBJECT,1930 establishments in the united kingdom
6340,design and industries association,CLOSELY_RELATED_TO,design education
6341,design council,CLOSELY_RELATED_TO,design education
6342,international forum design,CLOSELY_RELATED_TO,design education
6343,the design society,CLOSELY_RELATED_TO,design education
6344,design research society,CLOSELY_RELATED_TO,design education
6345,european design award,CLOSELY_RELATED_TO,design education
6346,german design award,CLOSELY_RELATED_TO,design education
6347,good design award (museum of modern art),CLOSELY_RELATED_TO,design education
6348,good design award (chicago athenaeum),CLOSELY_RELATED_TO,design education
6349,good design award (japan),CLOSELY_RELATED_TO,design education
6350,graphex,CLOSELY_RELATED_TO,design education
6351,graphex,SUBJECT,competitions
6352,graphex,SUBJECT,communication design
6353,graphex,SUBJECT,graphic design
6354,graphex,SUBJECT,1977 establishments in british columbia
6355,graphex,SUBJECT,design awards
6356,if product design award,CLOSELY_RELATED_TO,design education
6357,james dyson award,CLOSELY_RELATED_TO,design education
6358,prince philip designers prize,CLOSELY_RELATED_TO,design education
6359,prix versailles,CLOSELY_RELATED_TO,design education
6360,aesthetics,CLOSELY_RELATED_TO,design education
6361,aesthetics,SUBJECT,aesthetics
6362,agile software development,CLOSELY_RELATED_TO,design education
6363,agile software development,SUBJECT,software project management
6364,agile software development,SUBJECT,agile software development
6365,agile software development,SUBJECT,software development philosophies
6366,concept art,CLOSELY_RELATED_TO,design education
6367,concept art,SUBJECT,illustration
6368,concept art,SUBJECT,industrial design
6369,conceptual design,CLOSELY_RELATED_TO,design education
6370,conceptual design,SUBJECT,conceptual art
6371,conceptual design,SUBJECT,conceptual models
6372,conceptual design,SUBJECT,design
6373,creative industries,CLOSELY_RELATED_TO,design education
6374,creative industries,SUBJECT,industries
6375,creative industries,SUBJECT,economics of the arts and literature
6376,creative industries,SUBJECT,creativity
6377,creative industries,SUBJECT,information economics
6378,cultural icon,CLOSELY_RELATED_TO,design education
6379,cultural icon,SUBJECT,symbols
6380,cultural icon,SUBJECT,cultural history
6381,cultural icon,SUBJECT,popular culture
6382,.design,CLOSELY_RELATED_TO,design education
6383,.design,SUBJECT,architectural design
6384,.design,SUBJECT,arts
6385,.design,SUBJECT,design
6386,enterprise architecture,CLOSELY_RELATED_TO,design education
6387,enterprise architecture,SUBJECT,enterprise architecture
6388,enterprise architecture,SUBJECT,design
6389,enterprise architecture,SUBJECT,human resource management
6390,enterprise architecture,SUBJECT,information science
6391,form factor (design),CLOSELY_RELATED_TO,design education
6392,form factor (design),SUBJECT,packaging
6393,form factor (design),SUBJECT,broad-concept articles
6394,form factor (design),SUBJECT,design
6395,form factor (design),SUBJECT,electronic design
6396,form factor (design),SUBJECT,industrial design
6397,futures studies,CLOSELY_RELATED_TO,design education
6398,futures studies,SUBJECT,systems thinking
6399,futures studies,SUBJECT,energy economics
6400,futures studies,SUBJECT,futurology
6401,futures studies,SUBJECT,prediction
6402,futures studies,SUBJECT,technology forecasting
6403,futures studies,SUBJECT,theories
6404,indie design,CLOSELY_RELATED_TO,design education
6405,indie design,SUBJECT,subcultures
6406,innovation management,CLOSELY_RELATED_TO,design education
6407,innovation management,SUBJECT,innovation
6408,innovation management,SUBJECT,management
6409,intelligent design,CLOSELY_RELATED_TO,design education
6410,intelligent design,SUBJECT,arguments for the existence of god
6411,intelligent design,SUBJECT,creationism
6412,intelligent design,SUBJECT,creationist objections to evolution
6413,intelligent design,SUBJECT,denialism
6414,intelligent design,SUBJECT,intelligent design
6415,intelligent design,SUBJECT,pseudoscience
6416,lean startup,CLOSELY_RELATED_TO,design education
6417,lean startup,SUBJECT,entrepreneurship
6418,lean startup,SUBJECT,lean manufacturing
6419,new product development,CLOSELY_RELATED_TO,design education
6420,new product development,SUBJECT,innovation
6421,new product development,SUBJECT,product development
6422,new product development,SUBJECT,industrial design
6423,new product development,SUBJECT,systems engineering
6424,ooda loop,CLOSELY_RELATED_TO,design education
6425,philosophy of design,CLOSELY_RELATED_TO,design education
6426,philosophy of design,SUBJECT,aesthetics
6427,philosophy of design,SUBJECT,philosophy by topic
6428,process simulation,CLOSELY_RELATED_TO,design education
6429,process simulation,SUBJECT,simulation
6430,process simulation,SUBJECT,industrial design
6431,process simulation,SUBJECT,process engineering
6432,process simulation,SUBJECT,chemical process engineering
6433,slow design,CLOSELY_RELATED_TO,design education
6434,slow design,SUBJECT,software design
6435,slow design,SUBJECT,design
6436,slow design,SUBJECT,industrial design
6437,slow design,SUBJECT,slow movement
6438,steam fields,CLOSELY_RELATED_TO,design education
6439,unintelligent design,CLOSELY_RELATED_TO,design education
6440,visualization (computer graphics),CLOSELY_RELATED_TO,design education
6441,visualization (computer graphics),SUBJECT,visualization (graphic)
6442,visualization (computer graphics),SUBJECT,computational science
6443,visualization (computer graphics),SUBJECT,computer graphics
6444,visualization (computer graphics),SUBJECT,data modeling
