,Node1,Relation,Node2
5378,addison-wesley,CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5379,isbn (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5380,isbn (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5381,isbn (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5382,analytic combinatorics,CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5383,analytic combinatorics,SUBJECT,combinatorics
5384,isbn (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5385,isbn (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5386,isbn (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5387,isbn (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5388,isbn (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5389,acm dl (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5390,bibsys (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5391,bnf (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5392,cinii (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5393,dblp (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5394,gnd (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5395,isni (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5396,lccn (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5397,lnb (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5398,mgp (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5399,ndl (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5400,nkc (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5401,nlk (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5402,nta (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5403,snac-id (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5404,sudoc (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5405,viaf (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5406,worldcat identities (identifier),CLOSELY_RELATED_TO,robert sedgewick (computer scientist)
5407,charles babbage institute,CLOSELY_RELATED_TO,maurice vincent wilkes
5408,david wheeler (computer scientist),CLOSELY_RELATED_TO,maurice vincent wilkes
5409,"department of computer science and technology, university of cambridge",CLOSELY_RELATED_TO,maurice vincent wilkes
5410,edsac,CLOSELY_RELATED_TO,maurice vincent wilkes
5411,illiac,CLOSELY_RELATED_TO,maurice vincent wilkes
5412,illiac,SUBJECT,early computers
5413,illiac,SUBJECT,university of illinois at urbana–champaign
5414,ordvac,CLOSELY_RELATED_TO,maurice vincent wilkes
5415,ibm 701,CLOSELY_RELATED_TO,maurice vincent wilkes
5416,ibm 701,SUBJECT,1896 establishments in the united states
5417,ibm 701,SUBJECT,computer storage companies
5418,ibm 701,SUBJECT,ibm
5419,ibm 701,SUBJECT,software companies based in new york
5420,ibm 701,SUBJECT,storage area network companies
5421,ibm 701,SUBJECT,american brands
5422,ibm 701,SUBJECT,cloud computing providers
5423,ibm 701,SUBJECT,collier trophy recipients
5424,ibm 701,SUBJECT,companies in the dow jones industrial average
5425,ibm 701,SUBJECT,companies listed on the new york stock exchange
5426,ibm 701,SUBJECT,computer companies of the united states
5427,ibm 701,SUBJECT,computer hardware companies
5428,ibm 701,SUBJECT,display technology companies
5429,ibm 701,SUBJECT,electronics companies of the united states
5430,ibm 701,SUBJECT,foundry semiconductor companies
5431,ibm 701,SUBJECT,multinational companies headquartered in the united states
5432,ibm 701,SUBJECT,national medal of technology recipients
5433,ibm 701,SUBJECT,point of sale companies
5434,ibm 701,SUBJECT,semiconductor companies
5435,ibm 701,SUBJECT,1911 establishments in new york
5436,ibm 701,SUBJECT,technology companies established in 1911
5437,ibm 701,SUBJECT,"companies based in westchester county, new york"
5438,ibm 701,SUBJECT,companies established in 1896
5439,ibm 701,SUBJECT,outsourcing companies
5440,douglas hartree,CLOSELY_RELATED_TO,maurice vincent wilkes
5441,peter naur,CLOSELY_RELATED_TO,maurice vincent wilkes
5442,adriaan van wijngaarden,CLOSELY_RELATED_TO,maurice vincent wilkes
5443,adriaan van wijngaarden,SUBJECT,delft university of technology alumni
5444,adriaan van wijngaarden,SUBJECT,1916 births
5445,adriaan van wijngaarden,SUBJECT,1987 deaths
5446,adriaan van wijngaarden,SUBJECT,dutch computer scientists
5447,adriaan van wijngaarden,SUBJECT,dutch inventors
5448,adriaan van wijngaarden,SUBJECT,formal methods people
5449,adriaan van wijngaarden,SUBJECT,members of the royal netherlands academy of arts and sciences
5450,adriaan van wijngaarden,SUBJECT,people from rotterdam
5451,adriaan van wijngaarden,SUBJECT,programming language designers
5452,friedrich l. bauer,CLOSELY_RELATED_TO,maurice vincent wilkes
5453,louis couffignal,CLOSELY_RELATED_TO,maurice vincent wilkes
5454,alan perlis,CLOSELY_RELATED_TO,maurice vincent wilkes
5455,richard hamming,CLOSELY_RELATED_TO,maurice vincent wilkes
5456,marvin minsky,CLOSELY_RELATED_TO,maurice vincent wilkes
5457,marvin minsky,SUBJECT,1927 births
5458,marvin minsky,SUBJECT,2016 deaths
5459,marvin minsky,SUBJECT,american atheists
5460,marvin minsky,SUBJECT,american computer scientists
5461,marvin minsky,SUBJECT,american military personnel of world war ii
5462,marvin minsky,SUBJECT,american people of jewish descent
5463,marvin minsky,SUBJECT,american skeptics
5464,marvin minsky,SUBJECT,american transhumanists
5465,marvin minsky,SUBJECT,artificial intelligence researchers
5466,marvin minsky,SUBJECT,cellular automatists
5467,marvin minsky,SUBJECT,cognitive scientists
5468,marvin minsky,SUBJECT,consciousness researchers and theorists
5469,marvin minsky,SUBJECT,ethical culture fieldston school alumni
5470,marvin minsky,SUBJECT,fellows of the association for the advancement of artificial intelligence
5471,marvin minsky,SUBJECT,fellows of the committee for skeptical inquiry
5472,marvin minsky,SUBJECT,harvard university alumni
5473,marvin minsky,SUBJECT,lisp people
5474,marvin minsky,SUBJECT,massachusetts institute of technology faculty
5475,marvin minsky,SUBJECT,members of the united states national academy of engineering
5476,marvin minsky,SUBJECT,members of the united states national academy of sciences
5477,marvin minsky,SUBJECT,"princeton university alumni, 1950–59"
5478,marvin minsky,SUBJECT,scientists from new york city
5479,marvin minsky,SUBJECT,the benjamin franklin medal in computer and cognitive science laureates
5480,marvin minsky,SUBJECT,the bronx high school of science alumni
5481,marvin minsky,SUBJECT,turing award laureates
5482,james h. wilkinson,CLOSELY_RELATED_TO,maurice vincent wilkes
5483,john mccarthy (computer scientist),CLOSELY_RELATED_TO,maurice vincent wilkes
5484,edsger w. dijkstra,CLOSELY_RELATED_TO,maurice vincent wilkes
5485,edsger w. dijkstra,SUBJECT,1930 births
5486,edsger w. dijkstra,SUBJECT,2002 deaths
5487,edsger w. dijkstra,SUBJECT,burroughs corporation people
5488,edsger w. dijkstra,SUBJECT,computer programmers
5489,edsger w. dijkstra,SUBJECT,computer science writers
5490,edsger w. dijkstra,SUBJECT,deaths from cancer in the netherlands
5491,edsger w. dijkstra,SUBJECT,deaths from colorectal cancer
5492,edsger w. dijkstra,SUBJECT,dijkstra prize laureates
5493,edsger w. dijkstra,SUBJECT,dutch academics
5494,edsger w. dijkstra,SUBJECT,dutch computer programmers
5495,edsger w. dijkstra,SUBJECT,dutch computer scientists
5496,edsger w. dijkstra,SUBJECT,dutch expatriates in the united states
5497,edsger w. dijkstra,SUBJECT,dutch mathematicians
5498,edsger w. dijkstra,SUBJECT,dutch physicists
5499,edsger w. dijkstra,SUBJECT,dutch science writers
5500,edsger w. dijkstra,SUBJECT,edsger w. dijkstra
5501,edsger w. dijkstra,SUBJECT,eindhoven university of technology faculty
5502,edsger w. dijkstra,SUBJECT,fellows of the association for computing machinery
5503,edsger w. dijkstra,SUBJECT,fellows of the british computer society
5504,edsger w. dijkstra,SUBJECT,formal methods people
5505,edsger w. dijkstra,SUBJECT,leiden university alumni
5506,edsger w. dijkstra,SUBJECT,members of the royal netherlands academy of arts and sciences
5507,edsger w. dijkstra,SUBJECT,people from rotterdam
5508,edsger w. dijkstra,SUBJECT,programming language designers
5509,edsger w. dijkstra,SUBJECT,programming language researchers
5510,edsger w. dijkstra,SUBJECT,researchers in distributed computing
5511,edsger w. dijkstra,SUBJECT,software engineering researchers
5512,edsger w. dijkstra,SUBJECT,software engineers
5513,edsger w. dijkstra,SUBJECT,theoretical computer scientists
5514,edsger w. dijkstra,SUBJECT,turing award laureates
5515,edsger w. dijkstra,SUBJECT,university of texas at austin faculty
5516,charles bachman,CLOSELY_RELATED_TO,maurice vincent wilkes
5517,donald knuth,CLOSELY_RELATED_TO,maurice vincent wilkes
5518,donald knuth,SUBJECT,1938 births
5519,donald knuth,SUBJECT,20th-century american mathematicians
5520,donald knuth,SUBJECT,20th-century american scientists
5521,donald knuth,SUBJECT,21st-century american mathematicians
5522,donald knuth,SUBJECT,21st-century american scientists
5523,donald knuth,SUBJECT,american lutherans
5524,donald knuth,SUBJECT,american academics
5525,donald knuth,SUBJECT,american computer programmers
5526,donald knuth,SUBJECT,american computer scientists
5527,donald knuth,SUBJECT,american people of german descent
5528,donald knuth,SUBJECT,american technology writers
5529,donald knuth,SUBJECT,american typographers
5530,donald knuth,SUBJECT,california institute of technology alumni
5531,donald knuth,SUBJECT,case western reserve university alumni
5532,donald knuth,SUBJECT,combinatorialists
5533,donald knuth,SUBJECT,donald knuth
5534,donald knuth,SUBJECT,fellows of the american mathematical society
5535,donald knuth,SUBJECT,fellows of the association for computing machinery
5536,donald knuth,SUBJECT,fellows of the british computer society
5537,donald knuth,SUBJECT,fellows of the society for industrial and applied mathematics
5538,donald knuth,SUBJECT,foreign members of the royal society
5539,donald knuth,SUBJECT,foreign members of the russian academy of sciences
5540,donald knuth,SUBJECT,free software programmers
5541,donald knuth,SUBJECT,grace murray hopper award laureates
5542,donald knuth,SUBJECT,guggenheim fellows
5543,donald knuth,SUBJECT,living people
5544,donald knuth,SUBJECT,mathematics popularizers
5545,donald knuth,SUBJECT,"members of the department of computer science, university of oxford"
5546,donald knuth,SUBJECT,members of the french academy of sciences
5547,donald knuth,SUBJECT,members of the norwegian academy of science and letters
5548,donald knuth,SUBJECT,members of the united states national academy of engineering
5549,donald knuth,SUBJECT,members of the united states national academy of sciences
5550,donald knuth,SUBJECT,national medal of science laureates
5551,donald knuth,SUBJECT,people from milwaukee
5552,donald knuth,SUBJECT,programming language designers
5553,donald knuth,SUBJECT,scientists from california
5554,donald knuth,SUBJECT,stanford university department of computer science faculty
5555,donald knuth,SUBJECT,stanford university school of engineering faculty
5556,donald knuth,SUBJECT,tau beta pi
5557,donald knuth,SUBJECT,theta chi
5558,donald knuth,SUBJECT,turing award laureates
5559,donald knuth,SUBJECT,writers from california
5560,donald knuth,SUBJECT,"writers from palo alto, california"
5561,allen newell,CLOSELY_RELATED_TO,maurice vincent wilkes
5562,herbert a. simon,CLOSELY_RELATED_TO,maurice vincent wilkes
5563,michael o. rabin,CLOSELY_RELATED_TO,maurice vincent wilkes
5564,dana scott,CLOSELY_RELATED_TO,maurice vincent wilkes
5565,john backus,CLOSELY_RELATED_TO,maurice vincent wilkes
5566,robert w. floyd,CLOSELY_RELATED_TO,maurice vincent wilkes
5567,kenneth e. iverson,CLOSELY_RELATED_TO,maurice vincent wilkes
5568,tony hoare,CLOSELY_RELATED_TO,maurice vincent wilkes
5569,edgar f. codd,CLOSELY_RELATED_TO,maurice vincent wilkes
5570,stephen cook,CLOSELY_RELATED_TO,maurice vincent wilkes
5571,ken thompson,CLOSELY_RELATED_TO,maurice vincent wilkes
5572,dennis ritchie,CLOSELY_RELATED_TO,maurice vincent wilkes
5573,niklaus wirth,CLOSELY_RELATED_TO,maurice vincent wilkes
5574,richard m. karp,CLOSELY_RELATED_TO,maurice vincent wilkes
5575,john hopcroft,CLOSELY_RELATED_TO,maurice vincent wilkes
5576,robert tarjan,CLOSELY_RELATED_TO,maurice vincent wilkes
5577,john cocke,CLOSELY_RELATED_TO,maurice vincent wilkes
5578,ivan sutherland,CLOSELY_RELATED_TO,maurice vincent wilkes
5579,william kahan,CLOSELY_RELATED_TO,maurice vincent wilkes
5580,fernando j. corbató,CLOSELY_RELATED_TO,maurice vincent wilkes
5581,robin milner,CLOSELY_RELATED_TO,maurice vincent wilkes
5582,butler lampson,CLOSELY_RELATED_TO,maurice vincent wilkes
5583,juris hartmanis,CLOSELY_RELATED_TO,maurice vincent wilkes
5584,richard e. stearns,CLOSELY_RELATED_TO,maurice vincent wilkes
5585,edward feigenbaum,CLOSELY_RELATED_TO,maurice vincent wilkes
5586,raj reddy,CLOSELY_RELATED_TO,maurice vincent wilkes
5587,manuel blum,CLOSELY_RELATED_TO,maurice vincent wilkes
5588,amir pnueli,CLOSELY_RELATED_TO,maurice vincent wilkes
5589,douglas engelbart,CLOSELY_RELATED_TO,maurice vincent wilkes
5590,jim gray (computer scientist),CLOSELY_RELATED_TO,maurice vincent wilkes
5591,fred brooks,CLOSELY_RELATED_TO,maurice vincent wilkes
5592,andrew yao,CLOSELY_RELATED_TO,maurice vincent wilkes
5593,ole-johan dahl,CLOSELY_RELATED_TO,maurice vincent wilkes
5594,kristen nygaard,CLOSELY_RELATED_TO,maurice vincent wilkes
5595,ron rivest,CLOSELY_RELATED_TO,maurice vincent wilkes
